id,source,source_url,exercise_id,variation_id,sex,bodyweight_label_lb,bodyweight_reference_kg,bodyweight_min_kg,bodyweight_max_kg,level,metric,value_kg,source_value_lb,notes
legion-female-overhead-press-97-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,97,44,,45.8,elite,absolute_e1rm,38.6,85,Original Legion chart lift name: Overhead Press. Source row bodyweight: 97 lb. Converted from 85 lb to 38.6 kg.
legion-female-overhead-press-105-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,105,47.6,45.8,49.7,beginner,absolute_e1rm,15,33,Original Legion chart lift name: Overhead Press. Source row bodyweight: 105 lb. Converted from 33 lb to 15 kg.
legion-female-overhead-press-105-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,105,47.6,45.8,49.7,novice,absolute_e1rm,20.9,46,Original Legion chart lift name: Overhead Press. Source row bodyweight: 105 lb. Converted from 46 lb to 20.9 kg.
legion-female-overhead-press-105-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,105,47.6,45.8,49.7,intermediate,absolute_e1rm,24,53,Original Legion chart lift name: Overhead Press. Source row bodyweight: 105 lb. Converted from 53 lb to 24 kg.
legion-female-overhead-press-105-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,105,47.6,45.8,49.7,advanced,absolute_e1rm,32.2,71,Original Legion chart lift name: Overhead Press. Source row bodyweight: 105 lb. Converted from 71 lb to 32.2 kg.
legion-female-overhead-press-105-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,105,47.6,45.8,49.7,elite,absolute_e1rm,41.3,91,Original Legion chart lift name: Overhead Press. Source row bodyweight: 105 lb. Converted from 91 lb to 41.3 kg.
legion-female-overhead-press-114-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,114,51.7,49.7,53.8,beginner,absolute_e1rm,16.3,36,Original Legion chart lift name: Overhead Press. Source row bodyweight: 114 lb. Converted from 36 lb to 16.3 kg.
legion-female-overhead-press-114-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,114,51.7,49.7,53.8,novice,absolute_e1rm,22.2,49,Original Legion chart lift name: Overhead Press. Source row bodyweight: 114 lb. Converted from 49 lb to 22.2 kg.
legion-female-overhead-press-114-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,114,51.7,49.7,53.8,intermediate,absolute_e1rm,26.3,58,Original Legion chart lift name: Overhead Press. Source row bodyweight: 114 lb. Converted from 58 lb to 26.3 kg.
legion-female-overhead-press-114-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,114,51.7,49.7,53.8,advanced,absolute_e1rm,34.5,76,Original Legion chart lift name: Overhead Press. Source row bodyweight: 114 lb. Converted from 76 lb to 34.5 kg.
legion-female-overhead-press-114-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,114,51.7,49.7,53.8,elite,absolute_e1rm,44,97,Original Legion chart lift name: Overhead Press. Source row bodyweight: 114 lb. Converted from 97 lb to 44 kg.
legion-female-overhead-press-123-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,123,55.8,53.8,57.8,beginner,absolute_e1rm,17.2,38,Original Legion chart lift name: Overhead Press. Source row bodyweight: 123 lb. Converted from 38 lb to 17.2 kg.
legion-female-overhead-press-123-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,123,55.8,53.8,57.8,novice,absolute_e1rm,23.6,52,Original Legion chart lift name: Overhead Press. Source row bodyweight: 123 lb. Converted from 52 lb to 23.6 kg.
legion-female-overhead-press-123-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,123,55.8,53.8,57.8,intermediate,absolute_e1rm,27.7,61,Original Legion chart lift name: Overhead Press. Source row bodyweight: 123 lb. Converted from 61 lb to 27.7 kg.
legion-female-overhead-press-123-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,123,55.8,53.8,57.8,advanced,absolute_e1rm,36.7,81,Original Legion chart lift name: Overhead Press. Source row bodyweight: 123 lb. Converted from 81 lb to 36.7 kg.
legion-female-overhead-press-123-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,123,55.8,53.8,57.8,elite,absolute_e1rm,47.2,104,Original Legion chart lift name: Overhead Press. Source row bodyweight: 123 lb. Converted from 104 lb to 47.2 kg.
legion-female-overhead-press-132-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,132,59.9,57.8,63.5,beginner,absolute_e1rm,18.1,40,Original Legion chart lift name: Overhead Press. Source row bodyweight: 132 lb. Converted from 40 lb to 18.1 kg.
legion-female-overhead-press-132-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,132,59.9,57.8,63.5,novice,absolute_e1rm,24.9,55,Original Legion chart lift name: Overhead Press. Source row bodyweight: 132 lb. Converted from 55 lb to 24.9 kg.
legion-female-overhead-press-132-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,132,59.9,57.8,63.5,intermediate,absolute_e1rm,29.5,65,Original Legion chart lift name: Overhead Press. Source row bodyweight: 132 lb. Converted from 65 lb to 29.5 kg.
legion-female-overhead-press-132-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,132,59.9,57.8,63.5,advanced,absolute_e1rm,38.6,85,Original Legion chart lift name: Overhead Press. Source row bodyweight: 132 lb. Converted from 85 lb to 38.6 kg.
legion-female-overhead-press-132-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,132,59.9,57.8,63.5,elite,absolute_e1rm,49.9,110,Original Legion chart lift name: Overhead Press. Source row bodyweight: 132 lb. Converted from 110 lb to 49.9 kg.
legion-female-overhead-press-148-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,148,67.1,63.5,71,beginner,absolute_e1rm,20,44,Original Legion chart lift name: Overhead Press. Source row bodyweight: 148 lb. Converted from 44 lb to 20 kg.
legion-female-overhead-press-148-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,148,67.1,63.5,71,novice,absolute_e1rm,27.2,60,Original Legion chart lift name: Overhead Press. Source row bodyweight: 148 lb. Converted from 60 lb to 27.2 kg.
legion-female-overhead-press-148-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,148,67.1,63.5,71,intermediate,absolute_e1rm,32.7,72,Original Legion chart lift name: Overhead Press. Source row bodyweight: 148 lb. Converted from 72 lb to 32.7 kg.
legion-female-overhead-press-148-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,148,67.1,63.5,71,advanced,absolute_e1rm,42.6,94,Original Legion chart lift name: Overhead Press. Source row bodyweight: 148 lb. Converted from 94 lb to 42.6 kg.
legion-female-overhead-press-148-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,148,67.1,63.5,71,elite,absolute_e1rm,54.9,121,Original Legion chart lift name: Overhead Press. Source row bodyweight: 148 lb. Converted from 121 lb to 54.9 kg.
legion-female-overhead-press-165-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,165,74.8,71,78.5,beginner,absolute_e1rm,21.8,48,Original Legion chart lift name: Overhead Press. Source row bodyweight: 165 lb. Converted from 48 lb to 21.8 kg.
legion-female-overhead-press-165-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,165,74.8,71,78.5,novice,absolute_e1rm,29.5,65,Original Legion chart lift name: Overhead Press. Source row bodyweight: 165 lb. Converted from 65 lb to 29.5 kg.
legion-female-overhead-press-165-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,165,74.8,71,78.5,intermediate,absolute_e1rm,34.9,77,Original Legion chart lift name: Overhead Press. Source row bodyweight: 165 lb. Converted from 77 lb to 34.9 kg.
legion-female-overhead-press-165-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,165,74.8,71,78.5,advanced,absolute_e1rm,46.3,102,Original Legion chart lift name: Overhead Press. Source row bodyweight: 165 lb. Converted from 102 lb to 46.3 kg.
legion-female-overhead-press-165-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,165,74.8,71,78.5,elite,absolute_e1rm,60.8,134,Original Legion chart lift name: Overhead Press. Source row bodyweight: 165 lb. Converted from 134 lb to 60.8 kg.
legion-female-overhead-press-181-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,181,82.1,78.5,86,beginner,absolute_e1rm,23.1,51,Original Legion chart lift name: Overhead Press. Source row bodyweight: 181 lb. Converted from 51 lb to 23.1 kg.
legion-female-overhead-press-181-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,181,82.1,78.5,86,novice,absolute_e1rm,31.8,70,Original Legion chart lift name: Overhead Press. Source row bodyweight: 181 lb. Converted from 70 lb to 31.8 kg.
legion-female-overhead-press-181-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,181,82.1,78.5,86,intermediate,absolute_e1rm,37.6,83,Original Legion chart lift name: Overhead Press. Source row bodyweight: 181 lb. Converted from 83 lb to 37.6 kg.
legion-female-overhead-press-181-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,181,82.1,78.5,86,advanced,absolute_e1rm,49.9,110,Original Legion chart lift name: Overhead Press. Source row bodyweight: 181 lb. Converted from 110 lb to 49.9 kg.
legion-female-overhead-press-181-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,181,82.1,78.5,86,elite,absolute_e1rm,63.5,140,Original Legion chart lift name: Overhead Press. Source row bodyweight: 181 lb. Converted from 140 lb to 63.5 kg.
legion-female-overhead-press-198-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,198,89.8,86,90,beginner,absolute_e1rm,24.9,55,Original Legion chart lift name: Overhead Press. Source row bodyweight: 198 lb. Converted from 55 lb to 24.9 kg.
legion-female-overhead-press-198-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,198,89.8,86,90,novice,absolute_e1rm,34,75,Original Legion chart lift name: Overhead Press. Source row bodyweight: 198 lb. Converted from 75 lb to 34 kg.
legion-female-overhead-press-198-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,198,89.8,86,90,intermediate,absolute_e1rm,39.9,88,Original Legion chart lift name: Overhead Press. Source row bodyweight: 198 lb. Converted from 88 lb to 39.9 kg.
legion-female-overhead-press-198-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,198,89.8,86,90,advanced,absolute_e1rm,53.1,117,Original Legion chart lift name: Overhead Press. Source row bodyweight: 198 lb. Converted from 117 lb to 53.1 kg.
legion-female-overhead-press-198-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,198,89.8,86,90,elite,absolute_e1rm,68.5,151,Original Legion chart lift name: Overhead Press. Source row bodyweight: 198 lb. Converted from 151 lb to 68.5 kg.
legion-female-overhead-press-199plus-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,199+,90.3,90,,beginner,absolute_e1rm,26.3,58,Original Legion chart lift name: Overhead Press. Source row bodyweight: 199+ lb. Converted from 58 lb to 26.3 kg.
legion-female-overhead-press-199plus-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,199+,90.3,90,,novice,absolute_e1rm,35.8,79,Original Legion chart lift name: Overhead Press. Source row bodyweight: 199+ lb. Converted from 79 lb to 35.8 kg.
legion-female-overhead-press-199plus-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,199+,90.3,90,,intermediate,absolute_e1rm,42.2,93,Original Legion chart lift name: Overhead Press. Source row bodyweight: 199+ lb. Converted from 93 lb to 42.2 kg.
legion-female-overhead-press-199plus-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,199+,90.3,90,,advanced,absolute_e1rm,55.8,123,Original Legion chart lift name: Overhead Press. Source row bodyweight: 199+ lb. Converted from 123 lb to 55.8 kg.
legion-female-overhead-press-199plus-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,199+,90.3,90,,elite,absolute_e1rm,72.1,159,Original Legion chart lift name: Overhead Press. Source row bodyweight: 199+ lb. Converted from 159 lb to 72.1 kg.
legion-female-squat-97-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,97,44,,45.8,beginner,absolute_e1rm,20.9,46,Original Legion chart lift name: Squat. Source row bodyweight: 97 lb. Converted from 46 lb to 20.9 kg.
legion-female-squat-97-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,97,44,,45.8,novice,absolute_e1rm,38.1,84,Original Legion chart lift name: Squat. Source row bodyweight: 97 lb. Converted from 84 lb to 38.1 kg.
legion-female-squat-97-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,97,44,,45.8,intermediate,absolute_e1rm,44.5,98,Original Legion chart lift name: Squat. Source row bodyweight: 97 lb. Converted from 98 lb to 44.5 kg.
legion-female-squat-97-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,97,44,,45.8,advanced,absolute_e1rm,58.5,129,Original Legion chart lift name: Squat. Source row bodyweight: 97 lb. Converted from 129 lb to 58.5 kg.
legion-female-squat-97-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,97,44,,45.8,elite,absolute_e1rm,73.9,163,Original Legion chart lift name: Squat. Source row bodyweight: 97 lb. Converted from 163 lb to 73.9 kg.
legion-female-squat-105-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,105,47.6,45.8,49.7,beginner,absolute_e1rm,22.2,49,Original Legion chart lift name: Squat. Source row bodyweight: 105 lb. Converted from 49 lb to 22.2 kg.
legion-female-squat-105-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,105,47.6,45.8,49.7,novice,absolute_e1rm,41.3,91,Original Legion chart lift name: Squat. Source row bodyweight: 105 lb. Converted from 91 lb to 41.3 kg.
legion-female-squat-105-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,105,47.6,45.8,49.7,intermediate,absolute_e1rm,48.1,106,Original Legion chart lift name: Squat. Source row bodyweight: 105 lb. Converted from 106 lb to 48.1 kg.
legion-female-squat-105-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,105,47.6,45.8,49.7,advanced,absolute_e1rm,63.5,140,Original Legion chart lift name: Squat. Source row bodyweight: 105 lb. Converted from 140 lb to 63.5 kg.
legion-female-squat-105-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,105,47.6,45.8,49.7,elite,absolute_e1rm,78.9,174,Original Legion chart lift name: Squat. Source row bodyweight: 105 lb. Converted from 174 lb to 78.9 kg.
legion-female-squat-114-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,114,51.7,49.7,53.8,beginner,absolute_e1rm,24,53,Original Legion chart lift name: Squat. Source row bodyweight: 114 lb. Converted from 53 lb to 24 kg.
legion-female-squat-114-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,114,51.7,49.7,53.8,novice,absolute_e1rm,44.5,98,Original Legion chart lift name: Squat. Source row bodyweight: 114 lb. Converted from 98 lb to 44.5 kg.
legion-female-squat-114-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,114,51.7,49.7,53.8,intermediate,absolute_e1rm,51.7,114,Original Legion chart lift name: Squat. Source row bodyweight: 114 lb. Converted from 114 lb to 51.7 kg.
legion-female-squat-114-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,114,51.7,49.7,53.8,advanced,absolute_e1rm,68,150,Original Legion chart lift name: Squat. Source row bodyweight: 114 lb. Converted from 150 lb to 68 kg.
legion-female-squat-114-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,114,51.7,49.7,53.8,elite,absolute_e1rm,84.8,187,Original Legion chart lift name: Squat. Source row bodyweight: 114 lb. Converted from 187 lb to 84.8 kg.
legion-female-squat-123-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,123,55.8,53.8,57.8,beginner,absolute_e1rm,25.4,56,Original Legion chart lift name: Squat. Source row bodyweight: 123 lb. Converted from 56 lb to 25.4 kg.
legion-female-squat-123-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,123,55.8,53.8,57.8,novice,absolute_e1rm,46.7,103,Original Legion chart lift name: Squat. Source row bodyweight: 123 lb. Converted from 103 lb to 46.7 kg.
legion-female-squat-123-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,123,55.8,53.8,57.8,intermediate,absolute_e1rm,54.9,121,Original Legion chart lift name: Squat. Source row bodyweight: 123 lb. Converted from 121 lb to 54.9 kg.
legion-female-squat-123-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,123,55.8,53.8,57.8,advanced,absolute_e1rm,72.6,160,Original Legion chart lift name: Squat. Source row bodyweight: 123 lb. Converted from 160 lb to 72.6 kg.
legion-female-squat-123-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,123,55.8,53.8,57.8,elite,absolute_e1rm,90.3,199,Original Legion chart lift name: Squat. Source row bodyweight: 123 lb. Converted from 199 lb to 90.3 kg.
legion-female-squat-132-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,132,59.9,57.8,63.5,beginner,absolute_e1rm,26.8,59,Original Legion chart lift name: Squat. Source row bodyweight: 132 lb. Converted from 59 lb to 26.8 kg.
legion-female-squat-132-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,132,59.9,57.8,63.5,novice,absolute_e1rm,49.9,110,Original Legion chart lift name: Squat. Source row bodyweight: 132 lb. Converted from 110 lb to 49.9 kg.
legion-female-squat-132-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,132,59.9,57.8,63.5,intermediate,absolute_e1rm,57.6,127,Original Legion chart lift name: Squat. Source row bodyweight: 132 lb. Converted from 127 lb to 57.6 kg.
legion-female-squat-132-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,132,59.9,57.8,63.5,advanced,absolute_e1rm,76.2,168,Original Legion chart lift name: Squat. Source row bodyweight: 132 lb. Converted from 168 lb to 76.2 kg.
legion-female-squat-132-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,132,59.9,57.8,63.5,elite,absolute_e1rm,95.7,211,Original Legion chart lift name: Squat. Source row bodyweight: 132 lb. Converted from 211 lb to 95.7 kg.
legion-female-squat-148-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,148,67.1,63.5,71,beginner,absolute_e1rm,29.5,65,Original Legion chart lift name: Squat. Source row bodyweight: 148 lb. Converted from 65 lb to 29.5 kg.
legion-female-squat-148-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,148,67.1,63.5,71,novice,absolute_e1rm,54.9,121,Original Legion chart lift name: Squat. Source row bodyweight: 148 lb. Converted from 121 lb to 54.9 kg.
legion-female-squat-148-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,148,67.1,63.5,71,intermediate,absolute_e1rm,64,141,Original Legion chart lift name: Squat. Source row bodyweight: 148 lb. Converted from 141 lb to 64 kg.
legion-female-squat-148-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,148,67.1,63.5,71,advanced,absolute_e1rm,83.9,185,Original Legion chart lift name: Squat. Source row bodyweight: 148 lb. Converted from 185 lb to 83.9 kg.
legion-female-squat-148-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,148,67.1,63.5,71,elite,absolute_e1rm,105.2,232,Original Legion chart lift name: Squat. Source row bodyweight: 148 lb. Converted from 232 lb to 105.2 kg.
legion-female-squat-165-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,165,74.8,71,78.5,beginner,absolute_e1rm,31.8,70,Original Legion chart lift name: Squat. Source row bodyweight: 165 lb. Converted from 70 lb to 31.8 kg.
legion-female-squat-165-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,165,74.8,71,78.5,novice,absolute_e1rm,59,130,Original Legion chart lift name: Squat. Source row bodyweight: 165 lb. Converted from 130 lb to 59 kg.
legion-female-squat-165-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,165,74.8,71,78.5,intermediate,absolute_e1rm,68.5,151,Original Legion chart lift name: Squat. Source row bodyweight: 165 lb. Converted from 151 lb to 68.5 kg.
legion-female-squat-165-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,165,74.8,71,78.5,advanced,absolute_e1rm,90.7,200,Original Legion chart lift name: Squat. Source row bodyweight: 165 lb. Converted from 200 lb to 90.7 kg.
legion-female-squat-165-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,165,74.8,71,78.5,elite,absolute_e1rm,116.1,256,Original Legion chart lift name: Squat. Source row bodyweight: 165 lb. Converted from 256 lb to 116.1 kg.
legion-female-squat-181-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,181,82.1,78.5,86,beginner,absolute_e1rm,34,75,Original Legion chart lift name: Squat. Source row bodyweight: 181 lb. Converted from 75 lb to 34 kg.
legion-female-squat-181-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,181,82.1,78.5,86,novice,absolute_e1rm,63,139,Original Legion chart lift name: Squat. Source row bodyweight: 181 lb. Converted from 139 lb to 63 kg.
legion-female-squat-181-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,181,82.1,78.5,86,intermediate,absolute_e1rm,74.4,164,Original Legion chart lift name: Squat. Source row bodyweight: 181 lb. Converted from 164 lb to 74.4 kg.
legion-female-squat-181-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,181,82.1,78.5,86,advanced,absolute_e1rm,97.5,215,Original Legion chart lift name: Squat. Source row bodyweight: 181 lb. Converted from 215 lb to 97.5 kg.
legion-female-squat-181-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,181,82.1,78.5,86,elite,absolute_e1rm,121.6,268,Original Legion chart lift name: Squat. Source row bodyweight: 181 lb. Converted from 268 lb to 121.6 kg.
legion-female-squat-198-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,198,89.8,86,90,beginner,absolute_e1rm,36.7,81,Original Legion chart lift name: Squat. Source row bodyweight: 198 lb. Converted from 81 lb to 36.7 kg.
legion-female-squat-198-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,198,89.8,86,90,novice,absolute_e1rm,68,150,Original Legion chart lift name: Squat. Source row bodyweight: 198 lb. Converted from 150 lb to 68 kg.
legion-female-squat-198-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,198,89.8,86,90,intermediate,absolute_e1rm,78.9,174,Original Legion chart lift name: Squat. Source row bodyweight: 198 lb. Converted from 174 lb to 78.9 kg.
legion-female-squat-198-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,198,89.8,86,90,advanced,absolute_e1rm,103.9,229,Original Legion chart lift name: Squat. Source row bodyweight: 198 lb. Converted from 229 lb to 103.9 kg.
legion-female-squat-198-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,198,89.8,86,90,elite,absolute_e1rm,130.6,288,Original Legion chart lift name: Squat. Source row bodyweight: 198 lb. Converted from 288 lb to 130.6 kg.
legion-female-squat-199plus-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,199+,90.3,90,,beginner,absolute_e1rm,38.6,85,Original Legion chart lift name: Squat. Source row bodyweight: 199+ lb. Converted from 85 lb to 38.6 kg.
legion-female-squat-199plus-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,199+,90.3,90,,novice,absolute_e1rm,71.7,158,Original Legion chart lift name: Squat. Source row bodyweight: 199+ lb. Converted from 158 lb to 71.7 kg.
legion-female-squat-199plus-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,199+,90.3,90,,intermediate,absolute_e1rm,83.5,184,Original Legion chart lift name: Squat. Source row bodyweight: 199+ lb. Converted from 184 lb to 83.5 kg.
legion-female-squat-199plus-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,199+,90.3,90,,advanced,absolute_e1rm,109.8,242,Original Legion chart lift name: Squat. Source row bodyweight: 199+ lb. Converted from 242 lb to 109.8 kg.
legion-female-squat-199plus-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,squat,squat__standard,female,199+,90.3,90,,elite,absolute_e1rm,137.4,303,Original Legion chart lift name: Squat. Source row bodyweight: 199+ lb. Converted from 303 lb to 137.4 kg.
legion-female-deadlift-97-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,97,44,,45.8,beginner,absolute_e1rm,25.9,57,Original Legion chart lift name: Deadlift. Source row bodyweight: 97 lb. Converted from 57 lb to 25.9 kg.
legion-female-deadlift-97-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,97,44,,45.8,novice,absolute_e1rm,47.6,105,Original Legion chart lift name: Deadlift. Source row bodyweight: 97 lb. Converted from 105 lb to 47.6 kg.
legion-female-deadlift-97-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,97,44,,45.8,intermediate,absolute_e1rm,55.3,122,Original Legion chart lift name: Deadlift. Source row bodyweight: 97 lb. Converted from 122 lb to 55.3 kg.
